vote_id,chamber,congress,session,clerk_rollnumber,rollnumber,date,bill_number,n_compared,agreement
senate_112_2_186,senate,112,2,186,421,2012-07-30,PN1201,90,1.0
senate_112_2_187,senate,112,2,187,422,2012-08-02,S3414,98,1.0
senate_112_2_196,senate,112,2,196,431,2012-09-22,S3576,91,1.0
senate_112_2_197,senate,112,2,197,432,2012-09-22,SJRES41,91,1.0
senate_112_2_198,senate,112,2,198,433,2012-09-22,HJRES117,92,1.0
senate_112_2_199,senate,112,2,199,434,2012-09-22,HJRES117,92,1.0
senate_112_2_202,senate,112,2,202,437,2012-11-14,S3414,98,1.0
senate_112_2_203,senate,112,2,203,438,2012-11-15,S3525,96,1.0
senate_112_2_218,senate,112,2,218,453,2012-12-03,S3254,93,1.0
senate_112_2_221,senate,112,2,221,456,2012-12-04,S3254,98,1.0
senate_112_2_223,senate,112,2,223,458,2012-12-06,HR6156,96,1.0
senate_112_2_229,senate,112,2,229,464,2012-12-21,HR4310,95,1.0
senate_112_2_230,senate,112,2,230,465,2012-12-21,HR1,92,1.0
senate_112_2_236,senate,112,2,236,471,2012-12-28,HR5949,96,1.0
senate_112_2_248,senate,112,2,248,483,2012-12-28,HR1,94,1.0
senate_112_2_251,senate,112,2,251,486,2013-01-01,HR8,97,1.0
senate_113_1_4,senate,113,1,4,4,2013-01-28,HR152,98,1.0
senate_113_1_11,senate,113,1,11,11,2013-01-31,HR325,98,1.0
senate_113_1_19,senate,113,1,19,19,2013-02-12,S47,99,1.0
senate_113_1_21,senate,113,1,21,21,2013-02-14,PN34,97,1.0
senate_113_1_23,senate,113,1,23,23,2013-02-26,PN34,97,1.0
senate_113_1_30,senate,113,1,30,30,2013-03-06,PN2,91,1.0
senate_113_1_31,senate,113,1,31,31,2013-03-07,PN48,96,1.0
senate_113_1_38,senate,113,1,38,38,2013-03-18,HR933,97,1.0
senate_113_1_43,senate,113,1,43,43,2013-03-20,HR933,98,1.0
senate_113_1_44,senate,113,1,44,44,2013-03-20,HR933,98,1.0
senate_113_1_111,senate,113,1,111,111,2013-04-25,S743,92,1.0
senate_113_1_113,senate,113,1,113,113,2013-05-06,S743,95,1.0
senate_113_1_124,senate,113,1,124,124,2013-05-15,S601,96,1.0
senate_113_1_141,senate,113,1,141,141,2013-06-06,S954,96,1.0
senate_113_1_142,senate,113,1,142,142,2013-06-06,S1003,96,1.0
senate_113_1_143,senate,113,1,143,143,2013-06-06,S953,96,1.0
senate_113_1_145,senate,113,1,145,145,2013-06-10,S954,91,1.0
senate_113_1_160,senate,113,1,160,160,2013-06-24,S744,92,1.0
senate_113_1_164,senate,113,1,164,164,2013-06-26,S744,96,1.0
senate_113_1_167,senate,113,1,167,167,2013-06-27,S744,98,1.0
senate_113_1_168,senate,113,1,168,168,2013-06-27,S744,98,1.0
senate_113_1_171,senate,113,1,171,171,2013-07-10,S1238,98,1.0
senate_113_1_173,senate,113,1,173,173,2013-07-16,PN157,99,1.0
senate_113_1_175,senate,113,1,175,175,2013-07-17,PN239,99,1.0
senate_113_1_177,senate,113,1,177,177,2013-07-17,PN205,99,1.0
senate_113_1_179,senate,113,1,179,179,2013-07-18,PN192,99,1.0
senate_113_1_185,senate,113,1,185,185,2013-07-24,HR1911,98,1.0
senate_113_1_189,senate,113,1,189,189,2013-07-30,PN679,98,1.0
senate_113_1_191,senate,113,1,191,191,2013-07-30,PN680,98,1.0
senate_113_1_193,senate,113,1,193,193,2013-07-30,PN266,98,1.0
senate_113_1_196,senate,113,1,196,196,2013-07-31,PN120,99,1.0
senate_113_1_199,senate,113,1,199,199,2013-08-01,S1243,96,1.0
senate_113_1_203,senate,113,1,203,203,2013-09-19,HR527,98,1.0
senate_113_1_205,senate,113,1,205,205,2013-09-25,HJRES59,99,1.0
senate_113_1_206,senate,113,1,206,206,2013-09-27,HJRES59,97,1.0
senate_113_1_209,senate,113,1,209,209,2013-09-27,HJRES59,97,1.0
senate_113_1_218,senate,113,1,218,218,2013-10-16,HR2775,98,1.0
senate_113_1_219,senate,113,1,219,219,2013-10-16,HR2775,98,1.0
senate_113_1_221,senate,113,1,221,221,2013-10-29,PN789,98,1.0
senate_113_1_223,senate,113,1,223,223,2013-10-30,PN36,98,1.0
senate_113_1_224,senate,113,1,224,224,2013-10-30,PN509,98,1.0
senate_113_1_226,senate,113,1,226,226,2013-10-31,PN408,98,1.0
senate_113_1_227,senate,113,1,227,227,2013-10-31,PN527,93,1.0
senate_113_1_231,senate,113,1,231,231,2013-11-07,S815,98,1.0
senate_113_1_232,senate,113,1,232,232,2013-11-07,S815,96,1.0
senate_113_1_233,senate,113,1,233,233,2013-11-12,PN528,97,1.0
senate_113_1_234,senate,113,1,234,234,2013-11-12,HR3204,98,1.0
senate_113_1_235,senate,113,1,235,235,2013-11-18,PN529,91,1.0
senate_113_1_244,senate,113,1,244,244,2013-11-21,PN527,98,1.0
senate_113_1_245,senate,113,1,245,245,2013-11-21,S1197,95,1.0
senate_113_1_251,senate,113,1,251,251,2013-12-10,PN408,97,1.0
senate_113_1_255,senate,113,1,255,255,2013-12-10,PN528,98,1.0
senate_113_1_257,senate,113,1,257,257,2013-12-12,PN507,96,1.0
senate_113_1_259,senate,113,1,259,259,2013-12-12,PN424,96,1.0
senate_113_1_261,senate,113,1,261,261,2013-12-12,PN460,98,1.0
senate_113_1_263,senate,113,1,263,263,2013-12-12,PN243,98,1.0
senate_113_1_265,senate,113,1,265,265,2013-12-12,PN461,97,1.0
senate_113_1_267,senate,113,1,267,267,2013-12-12,PN462,97,1.0
senate_113_1_269,senate,113,1,269,269,2013-12-12,PN774,97,1.0
senate_113_1_271,senate,113,1,271,271,2013-12-13,PN808,85,1.0
senate_113_1_273,senate,113,1,273,273,2013-12-13,PN786,90,1.0
senate_113_1_275,senate,113,1,275,275,2013-12-16,PN925,94,1.0
senate_113_1_279,senate,113,1,279,279,2013-12-17,HJRES59,100,1.0
senate_113_1_282,senate,113,1,282,282,2013-12-18,HR3304,100,1.0
senate_113_1_285,senate,113,1,285,285,2013-12-19,PN640,100,1.0
senate_113_1_287,senate,113,1,287,287,2013-12-20,PN784,95,1.0
senate_113_1_289,senate,113,1,289,289,2013-12-20,PN12,92,1.0
senate_113_1_291,senate,113,1,291,291,2013-12-20,PN921,93,1.0
senate_113_2_6,senate,113,2,6,297,2014-01-09,PN529,93,1.0
senate_113_2_9,senate,113,2,9,300,2014-01-14,S1845,100,1.0
senate_113_2_10,senate,113,2,10,301,2014-01-14,S1845,100,1.0
senate_113_2_11,senate,113,2,11,302,2014-01-15,HJRES106,100,1.0
senate_113_2_12,senate,113,2,12,303,2014-01-16,HR3547,98,1.0
senate_113_2_19,senate,113,2,19,310,2014-01-30,S1926,99,1.0
senate_113_2_20,senate,113,2,20,311,2014-02-03,HR2642,94,1.0
senate_113_2_21,senate,113,2,21,312,2014-02-04,HR2642,100,1.0
senate_113_2_23,senate,113,2,23,314,2014-02-06,S1845,98,1.0
senate_113_2_24,senate,113,2,24,315,2014-02-06,S1845,98,1.0
senate_113_2_33,senate,113,2,33,324,2014-02-12,S540,97,1.0
senate_113_2_36,senate,113,2,36,327,2014-02-24,PN1192,91,1.0
senate_113_2_38,senate,113,2,38,329,2014-02-24,PN1203,91,1.0
senate_113_2_40,senate,113,2,40,331,2014-02-25,PN1193,96,1.0
senate_113_2_42,senate,113,2,42,333,2014-02-25,PN1194,97,1.0
senate_113_2_48,senate,113,2,48,339,2014-03-05,PN1241,98,1.0
senate_113_2_49,senate,113,2,49,340,2014-03-05,PN1196,97,1.0
senate_113_2_51,senate,113,2,51,342,2014-03-05,PN1190,98,1.0
senate_113_2_53,senate,113,2,53,344,2014-03-05,PN1191,99,1.0
senate_113_2_55,senate,113,2,55,346,2014-03-05,PN1199,99,1.0
senate_113_2_57,senate,113,2,57,348,2014-03-05,PN1106,99,1.0
senate_113_2_59,senate,113,2,59,350,2014-03-06,S1752,99,1.0
senate_113_2_60,senate,113,2,60,351,2014-03-06,S1917,99,1.0
senate_113_2_61,senate,113,2,61,352,2014-03-10,PN1181,95,1.0
senate_113_2_62,senate,113,2,62,353,2014-03-10,S1917,96,1.0
senate_113_2_63,senate,113,2,63,354,2014-03-11,PN1200,97,1.0
senate_113_2_64,senate,113,2,64,355,2014-03-11,PN1201,97,1.0
senate_113_2_65,senate,113,2,65,356,2014-03-11,PN1202,98,1.0
senate_113_2_66,senate,113,2,66,357,2014-03-11,PN1204,97,1.0
senate_113_2_77,senate,113,2,77,368,2014-03-13,S1086,97,1.0
senate_113_2_78,senate,113,2,78,369,2014-03-13,HR3370,93,1.0
senate_113_2_80,senate,113,2,80,371,2014-03-26,PN1205,98,1.0
senate_113_2_81,senate,113,2,81,372,2014-03-26,PN1207,98,1.0
senate_113_2_82,senate,113,2,82,373,2014-03-26,PN1209,98,1.0
senate_113_2_83,senate,113,2,83,374,2014-03-26,PN1210,97,1.0
senate_113_2_89,senate,113,2,89,380,2014-03-27,PN1184,97,1.0
senate_113_2_93,senate,113,2,93,384,2014-03-31,HR4302,98,1.0
senate_113_2_96,senate,113,2,96,387,2014-04-02,HR3979,98,1.0
senate_113_2_100,senate,113,2,100,391,2014-04-03,HR3979,95,1.0
senate_113_2_101,senate,113,2,101,392,2014-04-07,HR3979,96,1.0
senate_113_2_106,senate,113,2,106,397,2014-04-10,PN1182,96,1.0
senate_113_2_109,senate,113,2,109,400,2014-04-28,PN1156,92,1.0
senate_113_2_111,senate,113,2,111,402,2014-04-29,PN1208,96,1.0
senate_113_2_112,senate,113,2,112,403,2014-04-29,PN1212,95,1.0
senate_113_2_113,senate,113,2,113,404,2014-04-29,PN1217,96,1.0
senate_113_2_114,senate,113,2,114,405,2014-04-29,PN1206,95,1.0
senate_113_2_115,senate,113,2,115,406,2014-04-29,PN1211,96,1.0
senate_113_2_116,senate,113,2,116,407,2014-04-29,PN1214,96,1.0
senate_113_2_124,senate,113,2,124,415,2014-05-01,PN1221,96,1.0
senate_113_2_125,senate,113,2,125,416,2014-05-01,PN1222,96,1.0
senate_113_2_126,senate,113,2,126,417,2014-05-01,PN1183,97,1.0
senate_113_2_134,senate,113,2,134,425,2014-05-08,PN1220,95,1.0
senate_113_2_135,senate,113,2,135,426,2014-05-08,PN1223,95,1.0
senate_113_2_136,senate,113,2,136,427,2014-05-08,PN1224,95,1.0
senate_113_2_140,senate,113,2,140,431,2014-05-08,PN1186,93,1.0
senate_113_2_142,senate,113,2,142,433,2014-05-12,S2262,90,1.0
senate_113_2_143,senate,113,2,143,434,2014-05-13,HR3474,98,1.0
senate_113_2_144,senate,113,2,144,435,2014-05-14,PN1215,94,1.0
senate_113_2_145,senate,113,2,145,436,2014-05-14,PN1218,96,1.0
senate_113_2_146,senate,113,2,146,437,2014-05-14,PN1213,97,1.0
senate_113_2_150,senate,113,2,150,441,2014-05-15,PN1189,92,1.0
senate_113_2_151,senate,113,2,151,442,2014-05-15,PN1216,93,1.0
senate_113_2_152,senate,113,2,152,443,2014-05-15,PN1233,95,1.0
senate_113_2_156,senate,113,2,156,447,2014-05-15,PN1188,93,1.0
senate_113_2_157,senate,113,2,157,448,2014-05-15,HR3474,92,1.0
senate_113_2_159,senate,113,2,159,450,2014-05-20,PN1343,96,1.0
senate_113_2_161,senate,113,2,161,452,2014-05-21,PN1185,94,1.0
senate_113_2_163,senate,113,2,163,454,2014-05-22,HR3080,97,1.0
senate_113_2_164,senate,113,2,164,455,2014-06-02,PN1108,88,1.0
senate_113_2_166,senate,113,2,166,457,2014-06-03,PN1289,93,1.0
senate_113_2_168,senate,113,2,168,459,2014-06-03,PN1219,94,1.0
senate_113_2_169,senate,113,2,169,460,2014-06-03,PN1197,93,1.0
senate_113_2_170,senate,113,2,170,461,2014-06-03,PN1227,93,1.0
senate_113_2_174,senate,113,2,174,465,2014-06-04,PN1612,94,1.0
senate_113_2_176,senate,113,2,176,467,2014-06-09,PN1229,83,1.0
senate_113_2_177,senate,113,2,177,468,2014-06-09,PN1232,84,1.0
senate_113_2_178,senate,113,2,178,469,2014-06-09,PN1346,86,1.0
senate_113_2_182,senate,113,2,182,473,2014-06-10,PN1344,93,1.0
senate_113_2_183,senate,113,2,183,474,2014-06-10,PN1350,93,1.0
senate_113_2_184,senate,113,2,184,475,2014-06-10,PN1342,93,1.0
senate_113_2_187,senate,113,2,187,478,2014-06-11,HR3230,95,1.0
senate_113_2_192,senate,113,2,192,483,2014-06-16,PN1347,91,1.0
senate_113_2_193,senate,113,2,193,484,2014-06-16,PN1348,91,1.0
senate_113_2_194,senate,113,2,194,485,2014-06-16,PN1400,91,1.0
senate_113_2_198,senate,113,2,198,489,2014-06-17,PN1244,96,1.0
senate_113_2_200,senate,113,2,200,491,2014-06-17,HR4660,97,1.0
senate_113_2_202,senate,113,2,202,493,2014-06-23,PN1399,82,1.0
senate_113_2_203,senate,113,2,203,494,2014-06-23,PN1401,83,1.0
senate_113_2_204,senate,113,2,204,495,2014-06-23,PN1398,83,1.0
senate_113_2_205,senate,113,2,205,496,2014-06-23,PN1717,83,1.0
senate_113_2_210,senate,113,2,210,501,2014-06-24,PN1298,95,1.0
senate_113_2_214,senate,113,2,214,505,2014-06-25,HR803,97,1.0
senate_113_2_215,senate,113,2,215,506,2014-06-26,PN1397,95,1.0
senate_113_2_220,senate,113,2,220,511,2014-07-10,S2363,96,1.0
senate_113_2_222,senate,113,2,222,513,2014-07-15,PN1368,95,1.0
senate_113_2_223,senate,113,2,223,514,2014-07-15,PN1643,94,1.0
senate_113_2_226,senate,113,2,226,517,2014-07-16,PN1225,96,1.0
senate_113_2_231,senate,113,2,231,522,2014-07-17,S2244,96,1.0
senate_113_2_232,senate,113,2,232,523,2014-07-17,PN1187,90,1.0
senate_113_2_234,senate,113,2,234,525,2014-07-22,PN1551,98,1.0
senate_113_2_236,senate,113,2,236,527,2014-07-22,PN1516,95,1.0
senate_113_2_235,senate,113,2,235,526,2014-07-22,PN1476,99,1.0
senate_113_2_240,senate,113,2,240,531,2014-07-23,S2569,99,1.0
senate_113_2_241,senate,113,2,241,532,2014-07-24,PN1696,94,1.0
senate_113_2_248,senate,113,2,248,539,2014-07-29,HR5021,96,1.0
senate_113_2_249,senate,113,2,249,540,2014-07-30,S2569,95,1.0
senate_113_2_250,senate,113,2,250,541,2014-07-30,S2648,95,1.0
senate_113_2_254,senate,113,2,254,545,2014-07-31,HR3230,93,1.0
senate_113_2_256,senate,113,2,256,547,2014-07-31,PN1180,90,1.0
senate_113_2_261,senate,113,2,261,552,2014-09-11,SJRES19,95,1.0
senate_113_2_262,senate,113,2,262,553,2014-09-15,S2199,91,1.0
senate_113_2_263,senate,113,2,263,554,2014-09-15,PN1930,90,1.0
senate_113_2_264,senate,113,2,264,555,2014-09-15,PN1931,90,1.0
senate_113_2_269,senate,113,2,269,560,2014-09-18,HJRES124,99,1.0
senate_113_2_270,senate,113,2,270,561,2014-09-18,HJRES124,99,1.0
senate_113_2_271,senate,113,2,271,562,2014-11-12,PN1552,97,1.0
senate_113_2_272,senate,113,2,272,563,2014-11-12,PN1230,96,1.0
senate_113_2_275,senate,113,2,275,566,2014-11-13,S1086,96,1.0
senate_113_2_277,senate,113,2,277,568,2014-11-17,PN1515,95,1.0
senate_113_2_278,senate,113,2,278,569,2014-11-17,PN1228,95,1.0
senate_113_2_279,senate,113,2,279,570,2014-11-17,PN1231,94,1.0
senate_113_2_280,senate,113,2,280,571,2014-11-18,S2280,99,1.0
senate_113_2_282,senate,113,2,282,573,2014-11-18,S2685,99,1.0
senate_113_2_283,senate,113,2,283,574,2014-11-19,PN1613,96,1.0
senate_113_2_284,senate,113,2,284,575,2014-11-19,PN1697,96,1.0
senate_113_2_285,senate,113,2,285,576,2014-11-19,PN1812,95,1.0
senate_113_2_286,senate,113,2,286,577,2014-11-19,PN1774,95,1.0
senate_113_2_287,senate,113,2,287,578,2014-11-19,PN1775,94,1.0
senate_113_2_291,senate,113,2,291,582,2014-12-01,PN1133,85,1.0
senate_113_2_292,senate,113,2,292,583,2014-12-01,PN1150,85,1.0
senate_113_2_295,senate,113,2,295,586,2014-12-02,PN1503,92,1.0
senate_113_2_296,senate,113,2,296,587,2014-12-02,PN1705,91,1.0
senate_113_2_299,senate,113,2,299,590,2014-12-02,PN2028,95,1.0
senate_113_2_300,senate,113,2,300,591,2014-12-02,PN1978,96,1.0
senate_113_2_303,senate,113,2,303,594,2014-12-03,PN1805,95,1.0
senate_113_2_304,senate,113,2,304,595,2014-12-03,PN1776,95,1.0
senate_113_2_305,senate,113,2,305,596,2014-12-03,PN1778,94,1.0
senate_113_2_306,senate,113,2,306,597,2014-12-03,PN1073,95,1.0
senate_113_2_307,senate,113,2,307,598,2014-12-03,PN1255,94,1.0
senate_113_2_309,senate,113,2,309,600,2014-12-04,PN1807,92,1.0
senate_113_2_310,senate,113,2,310,601,2014-12-04,PN1777,91,1.0
senate_113_2_311,senate,113,2,311,602,2014-12-04,PN1565,88,1.0
senate_113_2_313,senate,113,2,313,604,2014-12-04,PN2135,92,1.0
senate_113_2_314,senate,113,2,314,605,2014-12-04,PN2124,92,1.0
senate_113_2_315,senate,113,2,315,606,2014-12-04,PN1069,90,1.0
senate_113_2_318,senate,113,2,318,609,2014-12-09,PN1987,94,1.0
senate_113_2_319,senate,113,2,319,610,2014-12-09,PN1988,95,1.0
senate_113_2_322,senate,113,2,322,613,2014-12-11,HR3979,98,1.0
senate_113_2_352,senate,113,2,352,643,2014-12-13,HR83,95,1.0
senate_113_2_355,senate,113,2,355,646,2014-12-15,PN1160,93,1.0
senate_113_2_357,senate,113,2,357,648,2014-12-15,PN1753,92,1.0
senate_113_2_358,senate,113,2,358,649,2014-12-15,PN1099,92,1.0
senate_113_2_359,senate,113,2,359,650,2014-12-16,PN1996,93,1.0
senate_113_2_361,senate,113,2,361,652,2014-12-16,PN2123,92,1.0
senate_113_2_363,senate,113,2,363,654,2014-12-16,PN1986,92,1.0
senate_113_2_364,senate,113,2,364,655,2014-12-16,HR5771,91,1.0
senate_113_2_365,senate,113,2,365,656,2014-12-16,PN1345,88,1.0
senate_114_1_2,senate,114,1,2,2,2015-01-08,HR26,97,1.0
senate_114_1_29,senate,114,1,29,29,2015-01-26,S1,92,1.0
senate_114_1_30,senate,114,1,30,30,2015-01-26,S1,92,1.0
senate_114_1_45,senate,114,1,45,45,2015-01-29,S1,97,1.0
senate_114_1_49,senate,114,1,49,49,2015-01-29,S1,98,1.0
senate_114_1_50,senate,114,1,50,50,2015-02-03,HR203,99,1.0
senate_114_1_55,senate,114,1,55,55,2015-02-11,S295,98,1.0
senate_114_1_59,senate,114,1,59,59,2015-02-27,HR240,99,1.0
senate_114_1_62,senate,114,1,62,62,2015-02-27,HR240,99,1.0
senate_114_1_64,senate,114,1,64,64,2015-03-02,HR240,90,1.0
senate_114_1_67,senate,114,1,67,67,2015-03-04,SJRES8,99,1.0
senate_114_1_68,senate,114,1,68,68,2015-03-04,S1,99,1.0
senate_114_1_72,senate,114,1,72,72,2015-03-17,S178,98,1.0
senate_114_1_73,senate,114,1,73,73,2015-03-17,S178,98,1.0
senate_114_1_74,senate,114,1,74,74,2015-03-18,S178,98,1.0
senate_114_1_75,senate,114,1,75,75,2015-03-19,S178,98,1.0
senate_114_1_76,senate,114,1,76,76,2015-03-19,S178,98,1.0
senate_114_1_144,senate,114,1,144,144,2015-04-14,HR2,100,1.0
senate_114_1_163,senate,114,1,163,163,2015-04-22,S178,99,1.0
senate_114_1_164,senate,114,1,164,164,2015-04-23,PN4,100,1.0
senate_114_1_171,senate,114,1,171,171,2015-05-05,SCONRES11,99,1.0
senate_114_1_173,senate,114,1,173,173,2015-05-07,HR1191,99,1.0
senate_114_1_174,senate,114,1,174,174,2015-05-07,HR1191,99,1.0
senate_114_1_178,senate,114,1,178,178,2015-05-14,HR1295,98,1.0
senate_114_1_179,senate,114,1,179,179,2015-05-14,HR644,98,1.0
senate_114_1_183,senate,114,1,183,183,2015-05-21,HR1314,100,1.0
senate_114_1_192,senate,114,1,192,192,2015-05-22,HR1314,99,1.0
senate_114_1_193,senate,114,1,193,193,2015-05-22,HR1314,99,1.0
senate_114_1_197,senate,114,1,197,197,2015-06-02,HR2048,97,1.0
senate_114_1_201,senate,114,1,201,201,2015-06-02,HR2048,99,1.0
senate_114_1_207,senate,114,1,207,207,2015-06-11,HR1735,96,1.0
senate_114_1_212,senate,114,1,212,212,2015-06-16,HR1735,98,1.0
senate_114_1_214,senate,114,1,214,214,2015-06-17,HR1735,98,1.0
senate_114_1_215,senate,114,1,215,215,2015-06-18,HR1735,96,1.0
senate_114_1_218,senate,114,1,218,218,2015-06-23,HR2146,97,1.0
senate_114_1_220,senate,114,1,220,220,2015-06-24,HR1295,98,1.0
senate_114_1_229,senate,114,1,229,229,2015-07-09,HR1735,96,1.0
senate_114_1_237,senate,114,1,237,237,2015-07-15,S1177,98,1.0
senate_114_1_248,senate,114,1,248,248,2015-07-16,S1177,97,1.0
senate_114_1_249,senate,114,1,249,249,2015-07-16,S1177,98,1.0
senate_114_1_253,senate,114,1,253,253,2015-07-26,HR22,92,1.0
senate_114_1_254,senate,114,1,254,254,2015-07-26,HR22,93,1.0
senate_114_1_257,senate,114,1,257,257,2015-07-27,HR22,94,1.0
senate_114_1_259,senate,114,1,259,259,2015-07-29,HR22,100,1.0
senate_114_1_260,senate,114,1,260,260,2015-07-30,HR22,99,1.0
senate_114_1_261,senate,114,1,261,261,2015-07-30,HR3236,95,1.0
senate_114_1_264,senate,114,1,264,264,2015-09-10,HJRES61,100,1.0
senate_114_1_265,senate,114,1,265,265,2015-09-15,HJRES61,98,1.0
senate_114_1_266,senate,114,1,266,266,2015-09-17,HJRES61,98,1.0
senate_114_1_267,senate,114,1,267,267,2015-09-17,HJRES61,98,1.0
senate_114_1_270,senate,114,1,270,270,2015-09-24,HJRES61,99,1.0
senate_114_1_271,senate,114,1,271,271,2015-09-28,HR719,96,1.0
senate_114_1_275,senate,114,1,275,275,2015-10-06,HR1735,99,1.0
senate_114_1_277,senate,114,1,277,277,2015-10-07,HR1735,97,1.0
senate_114_1_281,senate,114,1,281,281,2015-10-22,S754,97,1.0
senate_114_1_291,senate,114,1,291,291,2015-10-27,S754,95,1.0
senate_114_1_292,senate,114,1,292,292,2015-10-30,HR1314,98,1.0
senate_114_1_297,senate,114,1,297,297,2015-11-04,SJRES22,97,1.0
senate_114_1_302,senate,114,1,302,302,2015-11-10,HR2029,93,1.0
senate_114_1_303,senate,114,1,303,303,2015-11-10,HR22,89,1.0
senate_114_1_306,senate,114,1,306,306,2015-11-17,SJRES24,98,1.0
senate_114_1_307,senate,114,1,307,307,2015-11-17,SJRES23,98,1.0
senate_114_1_308,senate,114,1,308,308,2015-11-18,S1177,97,1.0
senate_114_1_329,senate,114,1,329,329,2015-12-03,HR3762,99,1.0
senate_114_1_331,senate,114,1,331,331,2015-12-03,HR22,99,1.0
